TC2004_ID,NAME,TotalOfPremise,Comparison_Prop,Convenience_Prop,Leisure_Prop,Services_Prop,Vacant_Prop
TC0502,"Gateacre, Liverpool",24,0.625,0.208333333,0.083333333,0.083333333,0
RC0242,"Gateacre, Liverpool Retail Core",24,0.625,0.208333333,0.083333333,0.083333333,0
TC0503,Gateshead,119,0.25210084,0.117647059,0.243697479,0.294117647,0.092436975
RC0243,Gateshead Retail Core,83,0.240963855,0.156626506,0.13253012,0.373493976,0.096385542
TC0504,Gatley,1,1,0,0,0,0
RC0244,Gatwick Airport North Terminal Retail Core,NA,NA,NA,NA,NA,NA
TC0506,Gerrards Cross,112,0.357142857,0.071428571,0.133928571,0.401785714,0.035714286
TC0507,"Gillingham, Dorset",6,0.166666667,0.166666667,0,0.666666667,0
TC0508,"Gillingham, Kent",195,0.282051282,0.107692308,0.220512821,0.297435897,0.092307692
RC0245,"Gillingham, Kent Retail Core",105,0.333333333,0.114285714,0.152380952,0.333333333,0.066666667
TC0509,Glastonbury,116,0.543103448,0.051724138,0.198275862,0.206896552,0
TC0510,Glossop,7,0.285714286,0,0,0.714285714,0
TC0511,Gloucester,370,0.424324324,0.062162162,0.221621622,0.251351351,0.040540541
RC0247,Gloucester Retail Core,280,0.475,0.046428571,0.160714286,0.271428571,0.046428571
TC0512,"Gloucester Road, Bristol",132,0.340909091,0.098484848,0.28030303,0.196969697,0.083333333
TC0513,Godalming,174,0.431034483,0.045977011,0.206896552,0.293103448,0.022988506
TC0515,Golders Green,160,0.275,0.1,0.25,0.35625,0.01875
TC0516,"Golders Green Road, London",27,0.222222222,0.37037037,0.185185185,0.185185185,0.037037037
TC0517,Goodmayes,59,0.203389831,0.118644068,0.186440678,0.474576271,0.016949153
TC0518,Goole,187,0.320855615,0.155080214,0.144385027,0.374331551,0.005347594
RC0249,Goole Retail Core,119,0.294117647,0.134453782,0.151260504,0.411764706,0.008403361
TC0519,Gorleston-on-Sea,21,0.523809524,0.142857143,0.047619048,0.285714286,0
RC0250,Gorleston-on-Sea Retail Core,14,0.5,0.142857143,0.071428571,0.285714286,0
TC0520,"Gorse Hill, Swindon",4,0,0.25,0,0.75,0
TC0521,Gorseinon,12,0.25,0.083333333,0.166666667,0.5,0
TC0522,Gosforth,98,0.234693878,0.06122449,0.244897959,0.43877551,0.020408163
TC0523,Gosport,162,0.327160494,0.061728395,0.191358025,0.320987654,0.098765432
RC0251,Gosport Retail Core,92,0.369565217,0.076086957,0.152173913,0.293478261,0.108695652
RC0252,"Gower Street, Euston Retail Core",63,0.238095238,0.079365079,0.46031746,0.206349206,0.015873016
RC0253,"Gracechurch Street, London Retail Core",178,0.303370787,0.078651685,0.359550562,0.185393258,0.073033708
TC0524,Grafton Centre,181,0.475138122,0.049723757,0.171270718,0.20441989,0.099447514
RC0254,Grafton Centre Retail Core,141,0.539007092,0.04964539,0.134751773,0.184397163,0.092198582
TC0525,Grantham,359,0.348189415,0.064066852,0.225626741,0.30362117,0.058495822
RC0255,Grantham Retail Core,247,0.388663968,0.064777328,0.198380567,0.28340081,0.064777328
TC0526,Gravesend,413,0.360774818,0.060532688,0.213075061,0.273607748,0.092009685
RC0256,Gravesend Retail Core,261,0.425287356,0.053639847,0.203065134,0.252873563,0.0651341
TC0527,Grays,151,0.311258278,0.105960265,0.198675497,0.344370861,0.039735099
RC0257,Grays Retail Core,80,0.4125,0.1,0.1625,0.2875,0.0375
TC0529,Great Dunmow,NA,NA,NA,NA,NA,NA
TC0530,Great Malvern,8,0.5,0.375,0,0.125,0
RC0258,Great Malvern Retail Core,8,0.5,0.375,0,0.125,0
TC0532,Great Torrington,NA,NA,NA,NA,NA,NA
TC0533,"Great Western Outlet Village, Swindon",8,0.875,0,0.125,0,0
TC0534,Great Yarmouth,371,0.423180593,0.051212938,0.30458221,0.175202156,0.045822102
RC0259,Great Yarmouth Retail Core,213,0.530516432,0.0657277,0.164319249,0.187793427,0.051643192
TC0535,"Green Lanes, Harringay",137,0.255474453,0.189781022,0.233576642,0.299270073,0.02189781
TC0536,Greenford,114,0.289473684,0.192982456,0.201754386,0.280701754,0.035087719
TC0537,Greenwich,168,0.30952381,0.107142857,0.375,0.166666667,0.041666667
TC0538,Grimsby,478,0.426778243,0.071129707,0.177824268,0.294979079,0.029288703
RC0260,Grimsby East Retail Core,14,0.428571429,0.142857143,0.142857143,0.214285714,0.071428571
RC0261,Grimsby Retail Core,255,0.435294118,0.066666667,0.156862745,0.321568627,0.019607843
TC0541,Guildford,520,0.513461538,0.034615385,0.171153846,0.190384615,0.090384615
RC0263,Guildford Retail Core,449,0.559020045,0.033407572,0.146993318,0.162583519,0.097995546
TC0542,Guisborough,8,0.5,0.375,0,0.125,0
RC0264,Guisborough Retail Core,5,0.6,0.4,0,0,0
TC0543,Guiseley,12,0.333333333,0.083333333,0,0.583333333,0
RC0265,Guiseley Retail Core,6,0.5,0,0,0.5,0
TC0544,"Gunwharf Quays, Portsea",68,0.617647059,0.058823529,0.323529412,0,0
TC0545,Hackney,132,0.333333333,0.136363636,0.234848485,0.25,0.045454545
RC0266,Hackney Retail Core,30,0.5,0.1,0.133333333,0.233333333,0.033333333
TC0546,"Hadleigh, Essex",8,0.5,0,0,0.375,0.125
TC0547,"Hadleigh, Suffolk",10,0.1,0.3,0.1,0.5,0
TC0548,Hailsham,27,0.444444444,0.111111111,0.037037037,0.333333333,0.074074074
RC0267,Hailsham Retail Core,22,0.545454545,0.090909091,0.045454545,0.227272727,0.090909091
TC0549,Hale,107,0.317757009,0.08411215,0.224299065,0.355140187,0.018691589
TC0550,Halesowen,188,0.382978723,0.090425532,0.122340426,0.313829787,0.090425532
RC0268,Halesowen Retail Core,158,0.392405063,0.101265823,0.120253165,0.303797468,0.082278481
TC0551,Halesworth,6,0,0.166666667,0,0.833333333,0
TC0552,Halifax,333,0.396396396,0.093093093,0.246246246,0.258258258,0.006006006
RC0269,Halifax Retail Core,263,0.429657795,0.106463878,0.209125475,0.247148289,0.007604563
TC0553,Halstead,6,0.666666667,0.166666667,0,0.166666667,0
RC0270,Halstead Retail Core,3,0.666666667,0,0,0.333333333,0
TC0554,"Halton, Leeds",6,0.5,0.333333333,0.166666667,0,0
RC0271,Hammersmith Retail Core,170,0.376470588,0.064705882,0.3,0.2,0.058823529
TC0555,Hampstead,205,0.424390244,0.068292683,0.180487805,0.219512195,0.107317073
RC0272,Hampstead Retail Core,75,0.413333333,0.053333333,0.16,0.24,0.133333333
TC0558,Hampton Hargate,17,0.588235294,0.117647059,0.058823529,0.235294118,0
RC0273,Hampton Hargate Retail Core,17,0.588235294,0.117647059,0.058823529,0.235294118,0
TC0559,Hampton Hill,1,1,0,0,0,0
TC0560,"Handsworth, West Midlands",12,0.25,0.25,0.166666667,0.333333333,0
TC0561,Hanwell,46,0.152173913,0.130434783,0.195652174,0.239130435,0.282608696
TC0562,Harborne,110,0.309090909,0.1,0.2,0.327272727,0.063636364
RC0274,Harborne Retail Core,46,0.282608696,0.043478261,0.217391304,0.413043478,0.043478261
TC0563,Harehills,72,0.305555556,0.111111111,0.222222222,0.277777778,0.083333333
TC0564,Harlesden,171,0.30994152,0.204678363,0.245614035,0.192982456,0.046783626
TC0565,Harleston,7,0.285714286,0.285714286,0,0.428571429,0
TC0566,Harlow,204,0.406862745,0.06372549,0.196078431,0.254901961,0.078431373
RC0275,Harlow Retail Core,192,0.421875,0.0625,0.192708333,0.25,0.072916667
TC0567,Harold Hill,32,0.34375,0.28125,0.09375,0.21875,0.0625
TC0568,Harpenden,169,0.343195266,0.065088757,0.24260355,0.349112426,0
TC0569,Harpenden Common,5,0.2,0.6,0.2,0,0
RC0276,Harpenden Retail Core,62,0.370967742,0.112903226,0.129032258,0.387096774,0
TC0571,Harrogate,590,0.445762712,0.050847458,0.216949153,0.203389831,0.083050847
RC0277,Harrogate Retail Core,497,0.448692153,0.052313883,0.199195171,0.221327968,0.078470825
TC0572,Harrow,302,0.380794702,0.092715232,0.21192053,0.254966887,0.059602649
RC0278,Harrow Retail Core,226,0.455752212,0.084070796,0.199115044,0.221238938,0.039823009
TC0573,Hartlepool,322,0.357142857,0.080745342,0.242236025,0.273291925,0.046583851
RC0279,Hartlepool Retail Core,127,0.511811024,0.141732283,0.157480315,0.165354331,0.023622047
TC0574,Hartley Wintney,6,0,0.333333333,0.166666667,0.5,0
TC0575,Harwich,4,0,0.25,0,0.75,0
TC0576,Haslemere,25,0.36,0.16,0.12,0.36,0
TC0577,Haslingden,1,0,0,0,1,0
TC0578,Hastings,256,0.4375,0.0859375,0.234375,0.234375,0.0078125
RC0280,Hastings Retail Core,171,0.467836257,0.087719298,0.18128655,0.257309942,0.005847953
TC0580,Hatch End,5,0.2,0,0,0.8,0
TC0581,Hatfield,25,0.36,0.16,0.12,0.36,0
RC0281,Hatfield Retail Core,13,0.384615385,0.230769231,0,0.384615385,0
TC0582,Havant,175,0.314285714,0.04,0.177142857,0.354285714,0.114285714
RC0282,Havant Retail Core,122,0.319672131,0.049180328,0.172131148,0.360655738,0.098360656
TC0583,Haverfordwest,29,0.724137931,0.068965517,0.068965517,0.103448276,0.034482759
RC0283,Haverfordwest Retail Core,26,0.730769231,0.038461538,0.076923077,0.115384615,0.038461538
TC0584,Haverhill,11,0.363636364,0.181818182,0.181818182,0.272727273,0
TC0586,Hayes Town,97,0.288659794,0.144329897,0.268041237,0.257731959,0.041237113
TC0588,Hay-on-Wye,NA,NA,NA,NA,NA,NA
RC0285,Hay-on-Wye Retail Core,NA,NA,NA,NA,NA,NA
TC0589,Haywards Heath,199,0.386934673,0.090452261,0.170854271,0.326633166,0.025125628
RC0286,Haywards Heath Retail Core,57,0.456140351,0.122807018,0.035087719,0.368421053,0.01754386
TC0590,Hazel Grove,19,0.368421053,0.105263158,0.052631579,0.473684211,0
TC0591,Headcorn,4,0.5,0.25,0,0.25,0
TC0592,Headingley,109,0.23853211,0.064220183,0.256880734,0.330275229,0.110091743
TC0593,Headington,109,0.339449541,0.082568807,0.174311927,0.357798165,0.04587156
TC0594,Heanor,6,0.333333333,0,0,0.5,0.166666667
TC0595,Heathfield,1,0,0,0,1,0
TC0596,Heathrow Airport Terminal 1,44,0.477272727,0.045454545,0.25,0.227272727,0
TC0597,Heathrow Airport Terminal 3,51,0.529411765,0.039215686,0.294117647,0.137254902,0
TC0598,Heathrow Airport Terminal 4,38,0.684210526,0.026315789,0.210526316,0.078947368,0
TC0599,Hebburn,7,0.428571429,0.571428571,0,0,0
TC0600,Hebden Bridge,4,0.75,0,0,0.25,0
TC0601,Heckmondwike,NA,NA,NA,NA,NA,NA
TC0602,Hednesford,3,0.333333333,0,0.333333333,0.333333333,0
TC0603,Helmsley,6,0.333333333,0.166666667,0,0.5,0
TC0604,Helston,8,0.625,0.125,0,0.25,0
TC0605,Hemel Hempstead,300,0.363333333,0.053333333,0.21,0.3,0.073333333
RC0289,Hemel Hempstead Retail Core,182,0.434065934,0.06043956,0.197802198,0.236263736,0.071428571
TC0606,Hempstead Valley Shopping Centre,25,0.64,0.08,0.12,0.16,0
RC0290,Hempstead Valley Shopping Centre Retail Core,25,0.64,0.08,0.12,0.16,0
TC0607,Hendon,143,0.237762238,0.153846154,0.237762238,0.321678322,0.048951049
TC0608,Hendon Central Station,111,0.225225225,0.126126126,0.234234234,0.378378378,0.036036036
TC0610,Henley-on-Thames,191,0.42408377,0.047120419,0.230366492,0.22513089,0.073298429
RC0291,Henley-on-Thames Retail Core,85,0.423529412,0.070588235,0.176470588,0.282352941,0.047058824
TC0611,Hereford,287,0.466898955,0.052264808,0.170731707,0.243902439,0.066202091
RC0292,Hereford Retail Core,219,0.493150685,0.0456621,0.136986301,0.246575342,0.077625571
TC0612,Herne Bay,10,0.5,0.2,0.1,0.2,0
TC0613,Herne Hill,70,0.285714286,0.171428571,0.285714286,0.228571429,0.028571429
TC0614,Hersham,1,0,0,1,0,0
TC0615,Hertford,216,0.365740741,0.046296296,0.240740741,0.328703704,0.018518519
RC0294,Hertford Retail Core,145,0.406896552,0.055172414,0.24137931,0.282758621,0.013793103
TC0616,Hessle,2,0.5,0,0,0.5,0
TC0617,"Hessle Road, Hull",65,0.384615385,0.107692308,0.153846154,0.261538462,0.092307692
TC0618,Heswall,4,0.5,0,0,0.5,0
TC0619,Hexham,216,0.37962963,0.078703704,0.212962963,0.277777778,0.050925926
RC0295,Hexham Retail Core,175,0.394285714,0.08,0.211428571,0.268571429,0.045714286
TC0620,Heywood,6,0.166666667,0.166666667,0.166666667,0.5,0
TC0621,High Barnet,198,0.393939394,0.070707071,0.181818182,0.328282828,0.025252525
RC0297,High Barnet Retail Core,117,0.47008547,0.085470085,0.094017094,0.324786325,0.025641026
TC0623,"High Road, Tottenham",70,0.157142857,0.157142857,0.371428571,0.3,0.014285714
TC0624,"High Street, Knowle",16,0.1875,0.25,0.25,0.3125,0
TC0625,"High Street, Potters Bar",5,0.2,0.4,0,0.4,0
TC0627,High Wycombe,336,0.416666667,0.053571429,0.19047619,0.282738095,0.056547619
RC0300,High Wycombe Retail Core,236,0.508474576,0.046610169,0.186440678,0.199152542,0.059322034
TC0628,Highbury,34,0.205882353,0.294117647,0.264705882,0.235294118,0
TC0629,Highcliffe,5,0.4,0,0,0.6,0
TC0630,Higher Penwortham,8,0.25,0,0,0.75,0
TC0631,Highgate,63,0.253968254,0.158730159,0.158730159,0.396825397,0.031746032
TC0632,Highworth,7,0.142857143,0.142857143,0,0.714285714,0
TC0633,Hillsborough,114,0.245614035,0.157894737,0.122807018,0.359649123,0.114035088
RC0301,Hillsborough Retail Core,102,0.245098039,0.176470588,0.088235294,0.382352941,0.107843137
TC0634,Hinckley,258,0.34496124,0.065891473,0.178294574,0.255813953,0.15503876
RC0302,Hinckley Retail Core,165,0.387878788,0.090909091,0.139393939,0.23030303,0.151515152
TC0635,Hindley,6,0,0,0,1,0
TC0636,Hitchin,299,0.444816054,0.070234114,0.190635452,0.244147157,0.050167224
RC0304,Hitchin Retail Core,239,0.460251046,0.071129707,0.184100418,0.230125523,0.054393305
TC0637,Hoddesdon,19,0.315789474,0.263157895,0.210526316,0.210526316,0
RC0305,Hoddesdon Retail Core,9,0.444444444,0.333333333,0.222222222,0,0
TC0638,Holbeach,3,0,0.333333333,0,0.666666667,0
RC0306,Holborn Retail Core,299,0.474916388,0.063545151,0.247491639,0.153846154,0.060200669
TC0639,"Holderness Road, Hull",54,0.314814815,0.148148148,0.185185185,0.222222222,0.12962963
TC0640,Holloway Road,295,0.318644068,0.152542373,0.291525424,0.203389831,0.033898305
RC0307,Holloway Road Retail Core,110,0.445454545,0.154545455,0.190909091,0.190909091,0.018181818
TC0641,Holmfirth,3,0.333333333,0,0,0.666666667,0
TC0642,Holsworthy,1,0,1,0,0,0
TC0643,Holt,4,0.25,0,0.25,0.5,0
RC0308,Holt Retail Core,4,0.25,0,0.25,0.5,0
TC0644,Holyhead,6,0.5,0.333333333,0,0.166666667,0
TC0645,Holywell,2,0.5,0.5,0,0,0
TC0646,Honiton,147,0.462585034,0.115646259,0.129251701,0.272108844,0.020408163
RC0309,Honiton Retail Core,68,0.382352941,0.191176471,0.132352941,0.279411765,0.014705882
TC0647,Hoole,8,0,0.5,0.375,0.125,0
TC0649,Horley,28,0.428571429,0.142857143,0.035714286,0.392857143,0
RC0310,Horley Retail Core,15,0.333333333,0.133333333,0.066666667,0.466666667,0
TC0650,Horncastle,2,0.5,0,0,0.5,0
TC0651,Hornchurch,161,0.260869565,0.062111801,0.260869565,0.335403727,0.080745342
RC0311,Hornchurch Retail Core,82,0.292682927,0.085365854,0.170731707,0.390243902,0.06097561
TC0653,Horsham,356,0.438202247,0.047752809,0.171348315,0.308988764,0.033707865
RC0312,Horsham Retail Core,284,0.457746479,0.049295775,0.147887324,0.316901408,0.028169014
TC0654,Horwich,18,0.333333333,0.222222222,0.055555556,0.388888889,0
TC0655,Houghton-le-Spring,10,0.5,0.2,0.2,0.1,0
TC0656,Hounslow,286,0.391608392,0.06993007,0.188811189,0.262237762,0.087412587
RC0313,Hounslow Retail Core,182,0.478021978,0.043956044,0.137362637,0.247252747,0.093406593
RC0314,Hove Retail Core,123,0.398373984,0.113821138,0.203252033,0.203252033,0.081300813
TC0657,Howden,4,0.25,0.25,0,0.5,0
TC0658,"Howden Road, Percy Main",38,0.868421053,0.052631579,0.078947368,0,0
RC0315,"Howden Road, Percy Main Retail Core",38,0.868421053,0.052631579,0.078947368,0,0
TC0659,Hoxton,42,0.166666667,0.238095238,0.30952381,0.166666667,0.119047619
TC0661,Hucknall,33,0.454545455,0.060606061,0.03030303,0.454545455,0
TC0662,Huddersfield,622,0.377813505,0.065916399,0.22829582,0.215434084,0.112540193
RC0317,Huddersfield Retail Core,551,0.392014519,0.065335753,0.206896552,0.226860254,0.108892922
TC0663,Hungerford,77,0.324675325,0.090909091,0.103896104,0.350649351,0.12987013
TC0664,Hunstanton,1,0,0,0,1,0
TC0665,Huntingdon,155,0.367741935,0.064516129,0.180645161,0.303225806,0.083870968
RC0318,Huntingdon Retail Core,115,0.426086957,0.069565217,0.191304348,0.252173913,0.060869565
TC0666,Hurstpierpoint,NA,NA,NA,NA,NA,NA
TC0667,Huyton,40,0.45,0.125,0.075,0.3,0.05
RC0319,Huyton Retail Core,25,0.44,0.16,0.04,0.28,0.08
TC0668,Hyde,44,0.477272727,0.113636364,0.045454545,0.340909091,0.022727273
RC0320,Hyde Retail Core,40,0.5,0.075,0.05,0.35,0.025
TC0669,"Hythe, Kent",23,0.434782609,0.086956522,0.130434783,0.304347826,0.043478261
TC0670,"Hythe, Southampton",104,0.336538462,0.057692308,0.163461538,0.384615385,0.057692308
TC0671,Ilford,361,0.326869806,0.072022161,0.246537396,0.265927978,0.088642659
RC0321,Ilford Retail Core,224,0.433035714,0.066964286,0.196428571,0.209821429,0.09375
TC0672,Ilfracombe,3,0.666666667,0,0,0.333333333,0
TC0673,Ilkeston,244,0.331967213,0.081967213,0.200819672,0.25,0.135245902
RC0322,Ilkeston Retail Core,97,0.381443299,0.134020619,0.144329897,0.257731959,0.082474227
TC0674,Ilkley,140,0.421428571,0.078571429,0.242857143,0.242857143,0.014285714
RC0323,Ilkley Retail Core,111,0.486486486,0.09009009,0.162162162,0.252252252,0.009009009
TC0675,Ilminster,1,0,1,0,0,0
TC0676,Ipswich,656,0.390243902,0.06554878,0.196646341,0.257621951,0.089939024
RC0324,Ipswich Retail Core,513,0.40545809,0.066276803,0.175438596,0.261208577,0.091617934
TC0678,Ivybridge,6,0.166666667,0.333333333,0,0.5,0
TC0679,Jarrow,3,0,0.333333333,0,0.666666667,0
RC0325,Jarrow Retail Core,2,0,0.5,0,0.5,0
TC0680,Jesmond,37,0.351351351,0.162162162,0.135135135,0.324324324,0.027027027
TC0681,Keighley,200,0.45,0.1,0.145,0.29,0.015
RC0326,Keighley Retail Core,170,0.476470588,0.111764706,0.123529412,0.270588235,0.017647059
TC0682,"Kemp Town, Brighton",34,0.294117647,0.147058824,0.235294118,0.323529412,0
TC0684,Kendal,321,0.45482866,0.068535826,0.183800623,0.255451713,0.037383178
RC0327,Kendal Retail Core,217,0.474654378,0.073732719,0.147465438,0.262672811,0.041474654
TC0685,Kenilworth,26,0.346153846,0.153846154,0.038461538,0.423076923,0.038461538
TC0686,Kensal Town,50,0.12,0.08,0.16,0.2,0.44
RC0329,Kensington High Street Retail Core,269,0.446096654,0.055762082,0.19330855,0.226765799,0.078066914
TC0687,Kentish Town,36,0.166666667,0.138888889,0.361111111,0.277777778,0.055555556
TC0689,Keswick,223,0.417040359,0.076233184,0.32735426,0.112107623,0.067264574
RC0330,Keswick Retail Core,109,0.440366972,0.091743119,0.266055046,0.146788991,0.055045872
TC0690,Kettering,274,0.394160584,0.069343066,0.182481752,0.281021898,0.072992701
RC0331,Kettering Retail Core,226,0.433628319,0.07079646,0.159292035,0.247787611,0.088495575
TC0691,Kew,31,0.35483871,0.129032258,0.225806452,0.258064516,0.032258065
TC0692,Keynsham,33,0.303030303,0.121212121,0.03030303,0.515151515,0.03030303
RC0332,Keynsham Retail Core,20,0.45,0.15,0.05,0.3,0.05
TC0693,Kidderminster,247,0.380566802,0.101214575,0.145748988,0.311740891,0.060728745
RC0333,Kidderminster Retail Core,198,0.409090909,0.085858586,0.116161616,0.323232323,0.065656566
TC0694,Kidlington,5,0.2,0.2,0,0.6,0
TC0695,Kidsgrove,3,0.333333333,0,0,0.666666667,0
TC0696,Kilburn,331,0.280966767,0.160120846,0.241691843,0.235649547,0.081570997
RC0334,Kilburn Retail Core,104,0.451923077,0.153846154,0.153846154,0.173076923,0.067307692
TC0697,Kimberley,2,0.5,0,0,0.5,0
TC0698,Kings Heath,227,0.40969163,0.079295154,0.162995595,0.259911894,0.088105727
RC0336,Kings Heath Retail Core,93,0.47311828,0.11827957,0.129032258,0.247311828,0.032258065
TC0699,Kings Lynn,351,0.435897436,0.048433048,0.188034188,0.290598291,0.037037037
RC0337,Kings Lynn Retail Core,282,0.468085106,0.04964539,0.163120567,0.276595745,0.042553191
TC0700,Kings Norton,19,0.368421053,0.210526316,0.105263158,0.315789474,0
RC0338,King's Road Retail Core,237,0.578059072,0.046413502,0.181434599,0.130801688,0.063291139
TC0701,Kingsbridge,17,0.176470588,0.235294118,0.058823529,0.470588235,0.058823529
TC0702,Kingsbury,89,0.280898876,0.224719101,0.213483146,0.269662921,0.011235955
TC0703,Kingsley Park,9,0.111111111,0.333333333,0.222222222,0.333333333,0
TC0704,Kingsthorpe,18,0.277777778,0.277777778,0.055555556,0.388888889,0
RC0339,Kingsthorpe Retail Core,11,0.272727273,0.181818182,0.090909091,0.454545455,0
TC0705,Kingston Park,9,0.444444444,0.222222222,0.111111111,0.222222222,0
RC0340,Kingston Park Retail Core,8,0.5,0.25,0,0.25,0
TC0706,Kingston-upon-Hull,699,0.38769671,0.060085837,0.238912732,0.217453505,0.095851216
RC0341,Kingston-upon-Hull Retail Core,554,0.406137184,0.063176895,0.205776173,0.223826715,0.101083032
TC0707,Kingston-upon-Thames,489,0.45807771,0.049079755,0.222903885,0.204498978,0.065439673
RC0342,Kingston-upon-Thames Retail Core,393,0.506361323,0.053435115,0.185750636,0.193384224,0.061068702
TC0708,Kingswinford,12,0.166666667,0.25,0.083333333,0.416666667,0.083333333
RC0343,Kingswinford Retail Core,11,0.181818182,0.272727273,0.090909091,0.363636364,0.090909091
TC0709,"Kingswood, Bristol",37,0.378378378,0.135135135,0.054054054,0.378378378,0.054054054
RC0344,"Kingswood, Bristol Retail Core",31,0.387096774,0.129032258,0.064516129,0.35483871,0.064516129
TC0710,Kington,3,0.666666667,0,0,0.333333333,0
TC0711,Kinver,2,0,0.5,0,0.5,0
TC0712,Kirby-in-Ashfield,10,0.2,0.2,0,0.6,0
TC0713,Kirkby,28,0.357142857,0.321428571,0.035714286,0.285714286,0
TC0714,Kirkby Lonsdale,NA,NA,NA,NA,NA,NA
RC0345,Kirkby Retail Core,28,0.357142857,0.321428571,0.035714286,0.285714286,0
TC0715,Kirkdale,41,0.414634146,0.170731707,0.170731707,0.219512195,0.024390244
TC0716,Kirkham,9,0.222222222,0.222222222,0,0.555555556,0
TC0717,Knaphill,1,0,0,0,1,0
TC0718,Knaresborough,3,0,0.333333333,0,0.666666667,0
RC0346,Knightsbridge Retail Core,414,0.56763285,0.024154589,0.229468599,0.152173913,0.026570048
TC0719,Knutsford,9,0.444444444,0.222222222,0.111111111,0.222222222,0
RC0347,Knutsford Retail Core,6,0.333333333,0.166666667,0.166666667,0.333333333,0
TC0721,Lakeside,180,0.633333333,0.066666667,0.172222222,0.105555556,0.022222222
RC0348,Lakeside Retail Core,176,0.636363636,0.068181818,0.164772727,0.107954545,0.022727273
TC0722,Lamberhead Green,11,0.454545455,0.181818182,0.090909091,0.272727273,0
TC0723,Lampeter,3,0.333333333,0,0,0.666666667,0
TC0724,Lancaster,399,0.390977444,0.050125313,0.268170426,0.243107769,0.047619048
RC0349,Lancaster Retail Core,349,0.415472779,0.045845272,0.243553009,0.243553009,0.051575931
TC0726,Launceston,6,0.166666667,0.166666667,0,0.666666667,0
RC0350,Launceston Retail Core,4,0.25,0.25,0,0.5,0
TC0727,Leamington Spa,541,0.402957486,0.049907579,0.171903882,0.271719039,0.103512015
RC0351,Leamington Spa Retail Core,428,0.453271028,0.044392523,0.158878505,0.238317757,0.105140187
TC0728,Leatherhead,114,0.298245614,0.043859649,0.271929825,0.350877193,0.035087719
RC0352,Leatherhead Retail Core,63,0.317460317,0.047619048,0.26984127,0.301587302,0.063492063
TC0729,Ledbury,1,0,0,0,1,0
TC0730,Lee Green,71,0.211267606,0.098591549,0.23943662,0.295774648,0.154929577
TC0731,Leeds,1168,0.333047945,0.083047945,0.311643836,0.199486301,0.072773973
RC0353,Leeds Retail Core,832,0.395432692,0.088942308,0.248798077,0.194711538,0.072115385
TC0732,Leek,37,0.513513514,0.108108108,0.027027027,0.297297297,0.054054054
RC0354,Leek Retail Core,29,0.551724138,0.068965517,0,0.310344828,0.068965517
TC0733,Lee-on-the-Solent,4,0.5,0,0,0.5,0
TC0735,Leicester,1130,0.361061947,0.059292035,0.269026549,0.225663717,0.084955752
RC0355,Leicester Retail Core,841,0.40665874,0.061831153,0.223543401,0.223543401,0.084423306
TC0736,Leigh,206,0.446601942,0.087378641,0.194174757,0.262135922,0.009708738
TC0737,Leigh Park,63,0.317460317,0.126984127,0.19047619,0.222222222,0.142857143
RC0356,Leigh Retail Core,145,0.468965517,0.103448276,0.172413793,0.24137931,0.013793103
TC0738,Leigh-on-Sea,6,0.5,0,0,0.5,0
TC0739,Leighton Buzzard,31,0.419354839,0.161290323,0.129032258,0.290322581,0
RC0358,Leighton Buzzard Retail Core,17,0.470588235,0.058823529,0.117647059,0.352941176,0
TC0740,Leominster,5,0.4,0.2,0,0.4,0
RC0359,Leominster Retail Core,4,0.5,0,0,0.5,0
TC0741,Letchworth,181,0.359116022,0.071823204,0.182320442,0.26519337,0.121546961
RC0360,Letchworth Retail Core,125,0.408,0.088,0.2,0.2,0.104
TC0742,Lewes,240,0.45,0.066666667,0.1875,0.245833333,0.05
TC0743,Lewisham,232,0.344827586,0.112068966,0.206896552,0.267241379,0.068965517
RC0362,Lewisham Retail Core,158,0.417721519,0.094936709,0.151898734,0.272151899,0.063291139
TC0744,Leyburn,6,0.166666667,0.333333333,0,0.5,0
TC0745,Leyland North,3,0.666666667,0,0.333333333,0,0
TC0746,Leyland South,7,0.142857143,0.285714286,0.142857143,0.428571429,0
TC0747,Leytonstone,129,0.240310078,0.131782946,0.240310078,0.310077519,0.07751938
RC0363,Leytonstone Retail Core,20,0.2,0.1,0.15,0.4,0.15
TC0748,Lichfield,299,0.391304348,0.063545151,0.234113712,0.257525084,0.053511706
RC0364,Lichfield Retail Core,243,0.411522634,0.057613169,0.21399177,0.251028807,0.065843621
TC0749,Lincoln,554,0.391696751,0.064981949,0.225631769,0.241877256,0.075812274
RC0365,Lincoln Retail Core,432,0.407407407,0.06712963,0.206018519,0.238425926,0.081018519
TC0751,"Linthorpe, Middlesborough",6,0.166666667,0.333333333,0.166666667,0.333333333,0
TC0752,Liskeard,9,0.222222222,0.111111111,0,0.666666667,0
RC0366,Liskeard Retail Core,5,0.4,0.2,0,0.4,0
TC0755,Littlehampton,177,0.389830508,0.073446328,0.209039548,0.265536723,0.062146893
RC0368,Littlehampton Retail Core,89,0.415730337,0.08988764,0.168539326,0.258426966,0.06741573
TC0756,Liverpool,1140,0.359649123,0.059649123,0.366666667,0.148245614,0.065789474
RC0369,Liverpool Retail Core,685,0.451094891,0.049635036,0.312408759,0.129927007,0.056934307
RC0370,"Liverpool Street, London Retail Core",156,0.282051282,0.08974359,0.384615385,0.205128205,0.038461538
